Brand,Text,Env,Format,Comment_Date,Video_Launch,MPI,Heat,Translated,Days_Since_Launch
Xiaomi,If u add a cooler probably it could be the best phone ever,Controlled,Shorts,2024-11-26 00:19:09+00:00,2023-04-23 11:05:24+00:00,0.5895478129386902,0.9459069967269896,If u add a cooler probably it could be the best phone ever,582.5512152777778
Xiaomi,"The phone costs as much as my kidney, and he throws it away.",Controlled,Shorts,2024-11-24 19:29:00+00:00,2023-04-23 11:05:24+00:00,0.5382645130157471,-0.8106886744499207,"The phone costs as much as my kidney, and he throws it away.",581.3497222222222
Xiaomi,Perfect prise,Controlled,Shorts,2024-11-24 16:50:35+00:00,2023-04-23 11:05:24+00:00,0.3799274265766144,0.5880612134933472,Perfect prise,581.2397106481482
Xiaomi,Price koto,Controlled,Shorts,2024-11-24 12:41:29+00:00,2023-04-23 11:05:24+00:00,0.4186784029006958,-0.0321163460612297,Price koto,581.0667245370371
Xiaomi,🌀☠️,Controlled,Shorts,2026-04-18 12:36:55+00:00,2025-06-02 12:23:31+00:00,-0.1519885510206222,-0.1626951843500137,🌀☠️,320.00930555555556
Xiaomi,Xiaomi and huawei are the best,Controlled,Shorts,2026-04-17 12:25:54+00:00,2025-06-02 12:23:31+00:00,0.5120287537574768,0.9772217869758606,Xiaomi and huawei are the best,319.0016550925926
Xiaomi,"Don't buy this product worst experience in my life, I purchased xiomi 8 pad.",Controlled,Shorts,2026-04-14 10:19:08+00:00,2025-06-02 12:23:31+00:00,0.6059065461158752,-0.9281899333000184,"Don't buy this product worst experience in my life, I purchased xiomi 8 pad.",315.9136226851852
Xiaomi,ALLOHU AKBAR ALLOHDAN OʼZGA BUYUK ZOT Yoʻqdir😊,Controlled,Shorts,2026-04-13 13:37:29+00:00,2025-06-02 12:23:31+00:00,0.4457013309001922,0.8982173800468445,ALLAH AKBAR THERE IS NO ONE GREATER THAN ALLAH,315.0513657407407
Xiaomi,Menda xiaomi pad 6 bor juda yaxshi,Controlled,Shorts,2026-04-09 03:20:47+00:00,2025-06-02 12:23:31+00:00,0.4681302607059479,0.968045711517334,I have a xiaomi pad 6 very good,310.62310185185186
Xiaomi,How much does it cost,Controlled,Shorts,2026-04-07 10:18:42+00:00,2025-06-02 12:23:31+00:00,0.5266778469085693,0.0245409607887268,How much does it cost,308.91332175925925
Xiaomi,Chinese trash btw😂,Controlled,Shorts,2026-04-06 14:33:44+00:00,2025-06-02 12:23:31+00:00,0.3761335909366607,-0.899881899356842,Chinese trash btw😂,308.0904282407407
Xiaomi,If only i had one of this😢😢,Controlled,Shorts,2026-04-01 10:30:14+00:00,2025-06-02 12:23:31+00:00,0.4708693027496338,0.1486760079860687,If only i had one of this😢😢,302.9213310185185
Xiaomi,"Не знаю почему делают планшеты с соотношением сторон 2:3. Лично для меня не приемлимо. Это же практически квадрат. Кинчик посмотреть и эти чёрные полосы, причём огромные с низу и с верху. А играть вообще не удобно. Самое то это 16:10, золотая середина.
Только из-за этого брать не буду. Присмотрись к Honor или Lenovo. кино превращается просто в мыло при увеличении, а смотреть на таком экране кино без увеличения, когда огромные полосы сверху и снизу - становится тошным, про игры вообще молчу, ноль оптимизации под соотношение экрана. Мало кто делает, и таких игр очень мало",Controlled,Shorts,2026-04-01 08:19:24+00:00,2025-06-02 12:23:31+00:00,0.5612339973449707,-0.8510033488273621,"I don’t know why they make tablets with an aspect ratio of 2:3. Personally, this is not acceptable for me. It's practically a square. Just look at these black stripes, huge ones at the bottom and at the top. And it's not convenient to play at all. The best thing is 16:10, the golden mean.
I won't take it just because of this. Take a closer look at Honor or Lenovo. the movie simply turns into soap when enlarged, and watching a movie on such a screen without enlarging, when there are huge stripes above and below, becomes sickening, I’m generally silent about games, zero optimization for the screen ratio. Few people do, and there are very few such games",302.83047453703705
Xiaomi,Price of tablet,Controlled,Shorts,2026-04-01 04:29:50+00:00,2025-06-02 12:23:31+00:00,0.5971918702125549,0.1073351055383682,Price of tablet,302.6710532407407
Xiaomi,[apple],Controlled,Shorts,2026-03-30 07:32:35+00:00,2025-06-02 12:23:31+00:00,0.2939306199550628,0.1072747707366943,[apple],300.79796296296297
Xiaomi,Does it support cellular?,Controlled,Shorts,2026-03-29 17:39:11+00:00,2025-06-02 12:23:31+00:00,0.4841609895229339,0.0931172594428062,Does it support cellular?,300.21921296296296
Xiaomi,Didint find it in the shop just pad 8 pro,Controlled,Shorts,2026-03-25 06:23:03+00:00,2025-06-02 12:23:31+00:00,0.6620484590530396,-0.1337480843067169,Didint find it in the shop just pad 8 pro,295.74967592592594
Xiaomi,I already have the case for the iPad😊,Controlled,Shorts,2026-03-24 01:50:19+00:00,2025-06-02 12:23:31+00:00,0.6408944725990295,0.9228573441505432,I already have the case for the iPad😊,294.5602777777778
Xiaomi,demm they release ultra models in only china..??,Controlled,Shorts,2026-03-22 18:14:10+00:00,2025-06-02 12:23:31+00:00,0.6206987500190735,-0.1408744305372238,demm they release ultra models in only china..??,293.24350694444445
Xiaomi,Hm,Controlled,Shorts,2026-03-22 15:18:42+00:00,2025-06-02 12:23:31+00:00,0.1484137773513794,0.163362056016922,Hm,293.1216550925926
Xiaomi,Now I want it; I'll take it off you if you don't want it.👀,Controlled,Shorts,2026-03-18 17:21:27+00:00,2025-06-02 12:23:31+00:00,0.4591183960437774,-0.0999658107757568,Now I want it; I'll take it off you if you don't want it.👀,289.2068981481481
Xiaomi,Know kneed two take Ed out of the box.a bay bee can do that,Controlled,Shorts,2026-03-18 08:42:14+00:00,2025-06-02 12:23:31+00:00,0.5763755440711975,0.1061621755361557,Know kneed two take Ed out of the box.a bay bee can do that,288.8463310185185
Xiaomi,Nihaye,Controlled,Shorts,2026-03-12 13:34:03+00:00,2025-06-02 12:23:31+00:00,0.0,0.0967887565493583,Nihaye,283.04898148148146
Xiaomi,it's macbook pro,Controlled,Shorts,2026-03-10 04:16:58+00:00,2025-06-02 12:23:31+00:00,0.5485201478004456,0.2653291821479797,it's macbook pro,280.66211805555554
Xiaomi,I want it too😢😅,Controlled,Shorts,2026-03-09 21:09:56+00:00,2025-06-02 12:23:31+00:00,0.3719547688961029,0.4347203373908996,I want it too😢😅,280.36556712962965
Xiaomi,ga masuk ke Indonesia kah??,Controlled,Shorts,2026-03-08 14:37:44+00:00,2025-06-02 12:23:31+00:00,0.4466385543346405,-0.0897536799311637,not entering Indonesia?,279.0932060185185
Xiaomi,Слабая батарейка,Controlled,Shorts,2026-03-05 17:11:15+00:00,2025-06-02 12:23:31+00:00,0.5356610417366028,-0.6247421503067017,Weak battery,276.19981481481483
Xiaomi,Mera tablet ise AI bol raha hai,Controlled,Shorts,2026-03-04 03:31:09+00:00,2025-06-02 12:23:31+00:00,0.4590995609760284,0.1795057356357574,My tablet is AI bol,274.63030092592595
Xiaomi,Price....,Controlled,Shorts,2026-03-02 09:21:50+00:00,2025-06-02 12:23:31+00:00,0.5090439915657043,-0.0208125114440917,Price....,272.8738310185185
Xiaomi,How to change chinese ROM to Global ROM,Controlled,Shorts,2026-02-28 06:43:42+00:00,2025-06-02 12:23:31+00:00,0.5944228172302246,-0.0297207422554492,How to change chinese ROM to Global ROM,270.7640162037037
Xiaomi,Apakah bisa menjalankan windows?,Controlled,Shorts,2026-02-18 04:48:09+00:00,2025-06-02 12:23:31+00:00,0.5483812093734741,0.0648141726851463,Can it run Windows?,260.68377314814813
Xiaomi,Is the keypad included upon purchase? Apple doomed,Controlled,Shorts,2026-02-17 13:05:14+00:00,2025-06-02 12:23:31+00:00,0.6209282875061035,-0.6052627563476562,Is the keypad included upon purchase? Apple doomed,260.02896990740743
Xiaomi,Now you have a laptop running Android,Controlled,Shorts,2026-02-15 21:00:17+00:00,2025-06-02 12:23:31+00:00,0.5014979839324951,0.1548579633235931,Now you have a laptop running Android,258.3588657407407
Xiaomi,How large is it,Controlled,Shorts,2026-02-15 17:21:12+00:00,2025-06-02 12:23:31+00:00,0.4727211892604828,0.1430052667856216,How large is it,258.206724537037
Xiaomi,Can this Mi Pad 7 Ultra handle League of Legends at 144 fps?,Controlled,Shorts,2026-02-04 11:47:42+00:00,2025-06-02 12:23:31+00:00,0.5950488448143005,0.2042438238859176,Can this Mi Pad 7 Ultra handle League of Legends at 144 fps?,246.9751273148148
Xiaomi,"When you compare any other tabs with latest iPads, it doesn’t matter how powerful or luxury those tabs are, iPads always remains at the top in terms of versatile performance for regular and pro users.",Controlled,Shorts,2026-02-02 12:49:13+00:00,2025-06-02 12:23:31+00:00,0.6603266000747681,0.8688487410545349,"When you compare any other tabs with latest iPads, it doesn’t matter how powerful or luxury those tabs are, iPads always remains at the top in terms of versatile performance for regular and pro users.",245.01784722222223
Xiaomi,Narxi qancha?,Controlled,Shorts,2026-02-02 02:21:36+00:00,2025-06-02 12:23:31+00:00,0.5909006595611572,0.0155752077698707,How much is the price?,244.58200231481482
Xiaomi,A capa vem separado kkkkkkkkk,Controlled,Shorts,2026-01-31 23:18:38+00:00,2025-06-02 12:23:31+00:00,0.5378069281578064,0.1376570761203766,The cover comes separately lol,243.45494212962964
Xiaomi,Как же достала эта песня....,Controlled,Shorts,2026-01-28 07:01:18+00:00,2025-06-02 12:23:31+00:00,0.3971215784549713,-0.3375497162342071,How did I get this song...,239.77623842592592
Xiaomi,Pad del Temu 🤣🤣,Controlled,Shorts,2026-01-28 05:55:54+00:00,2025-06-02 12:23:31+00:00,0.3353222906589508,0.1771281957626342,Pad del Gathering 🤣🤣,239.73082175925927
Xiaomi,What is the price,Controlled,Shorts,2026-01-27 15:58:00+00:00,2025-06-02 12:23:31+00:00,0.6387338042259216,-0.0230765119194984,What is the price,239.14894675925925
Xiaomi,Top,Controlled,Shorts,2026-01-27 15:06:43+00:00,2025-06-02 12:23:31+00:00,0.3740240335464477,0.5222485661506653,Top,239.11333333333334
Xiaomi,"Why come thos not global cincin make zero videos from produkt not globla ,global you pads is not good small battery ips display evertime for global yours pads is for cincins  in china because global you notgood",Controlled,Shorts,2026-01-20 02:19:37+00:00,2025-06-02 12:23:31+00:00,0.6411524415016174,-0.8880300521850586,"Why come thos not global cincin make zero videos from produkt not globla ,global you pads is not good small battery ips display evertime for global yours pads is for cincins  in china because global you notgood",231.580625
Xiaomi,🇨🇦🇨🇦🇨🇦🇨🇦❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳,Controlled,Shorts,2026-01-19 03:51:45+00:00,2025-06-02 12:23:31+00:00,0.0,0.0,🇨🇦🇨🇦🇨🇦🇨🇦❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳,230.64460648148147
Xiaomi,Samsung killer,Controlled,Shorts,2026-01-11 16:25:17+00:00,2025-06-02 12:23:31+00:00,0.3370010554790497,-0.6830543875694275,Samsung killer,223.16789351851853
Xiaomi,"xiaomi is now the apple improved, with cars and better phones",Controlled,Shorts,2026-01-10 20:01:47+00:00,2025-06-02 12:23:31+00:00,0.5575083494186401,0.8819945454597473,"xiaomi is now the apple improved, with cars and better phones",222.31824074074075
Xiaomi,Wow... 1:1 copy of Ipad lol... Including the Magic Keyboard 😂,Controlled,Shorts,2026-01-09 11:08:18+00:00,2025-06-02 12:23:31+00:00,0.5183660984039307,0.9310520887374878,Wow... 1:1 copy of Ipad lol... Including the Magic Keyboard 😂,220.9477662037037
Xiaomi,Nice🎉🎉🎉 Xiaomi iPad❤❤❤😊😊😊,Controlled,Shorts,2026-01-02 04:06:10+00:00,2025-06-02 12:23:31+00:00,0.1624450534582138,0.986127495765686,Nice🎉🎉🎉 Xiaomi iPad❤❤❤😊😊😊,213.65461805555555
Xiaomi,"Where was Xiaomi pad 7 ultra, as I can't find it on Xiaomi own website 🧐🫣🧐🧐🧐🧐",Controlled,Shorts,2026-01-01 20:36:17+00:00,2025-06-02 12:23:31+00:00,0.5210683941841125,-0.3137824237346649,"Where was Xiaomi pad 7 ultra, as I can't find it on Xiaomi own website 🧐🫣🧐🧐🧐🧐",213.34219907407407
Xiaomi,Kitne ka pada?,Controlled,Shorts,2025-12-31 08:29:39+00:00,2025-06-02 12:23:31+00:00,0.5083373785018921,0.0069041922688484,How much did it cost?,211.83759259259259
Xiaomi,"Gopal ji with 

Ashok Nagar with 

New Delhi 110018 with",Controlled,Shorts,2025-12-29 20:55:04+00:00,2025-06-02 12:23:31+00:00,0.3501869738101959,0.0595995858311653,"Gopal ji with 

Ashok Nagar with 

New Delhi 110018 with",210.35524305555555
Xiaomi,why a person would pick a song which starts with a screaming volume for such a video? to horrify viewers?,Controlled,Shorts,2025-12-29 10:49:51+00:00,2025-06-02 12:23:31+00:00,0.516769528388977,-0.8605923652648926,why a person would pick a song which starts with a screaming volume for such a video? to horrify viewers?,209.9349537037037
Xiaomi,Что Android что клавиатура что Xiaomi Pad говно,Controlled,Shorts,2025-12-28 20:58:00+00:00,2025-06-02 12:23:31+00:00,0.4111045897006988,-0.9183167219161988,"What Android, what keyboard, what Xiaomi Pad is shit",209.3572800925926
Xiaomi,PUBG mobile 280 fps 😦😦,Controlled,Shorts,2025-12-28 10:34:43+00:00,2025-06-02 12:23:31+00:00,0.4077179729938507,-0.7826570868492126,PUBG mobile 280 fps 😦😦,208.92444444444445
Xiaomi,Ini ga masuk indo yaa?,Controlled,Shorts,2025-12-27 20:11:21+00:00,2025-06-02 12:23:31+00:00,0.4467917382717132,-0.1721234172582626,"This doesn't come into Indonesia, right?",208.32488425925925
Xiaomi,Is it better than Samsung?,Controlled,Shorts,2025-12-27 16:00:09+00:00,2025-06-02 12:23:31+00:00,0.5562635660171509,0.2717945575714111,Is it better than Samsung?,208.1504398148148
Xiaomi,Какая цена?,Controlled,Shorts,2025-12-27 12:42:45+00:00,2025-06-02 12:23:31+00:00,0.4134846329689026,-0.0004057586193084,Какая цена?,208.01335648148148
Xiaomi,This company coppy apple,Controlled,Shorts,2025-12-27 03:25:39+00:00,2025-06-02 12:23:31+00:00,0.5056606531143188,-0.5606292486190796,This company coppy apple,207.62648148148148
Xiaomi,"tablet ❎
TV ☑️",Controlled,Shorts,2025-12-26 14:03:31+00:00,2025-06-02 12:23:31+00:00,0.2131614238023758,0.0230345614254474,"tablet ❎
TV ☑️",207.06944444444446
Xiaomi,This is form any country in Egypt tooo so I'll buy form Egypt,Controlled,Shorts,2025-12-26 12:16:12+00:00,2025-06-02 12:23:31+00:00,0.5488688945770264,0.4606777131557464,This is form any country in Egypt tooo so I'll buy form Egypt,206.99491898148148
Xiaomi,i am getting  mines very soon,Controlled,Shorts,2025-12-24 20:55:28+00:00,2025-06-02 12:23:31+00:00,0.4662163555622101,0.5386071801185608,i am getting  mines very soon,205.35552083333334
Xiaomi,(●'◡'●),Controlled,Shorts,2025-12-21 16:21:43+00:00,2025-06-02 12:23:31+00:00,0.3378501236438751,0.080322191119194,(●'◡'●),202.16541666666666
Xiaomi,Meilleur moment ces quand on tape le rois 😂😂😂,Controlled,Shorts,2025-12-19 21:04:24+00:00,2025-06-02 12:23:31+00:00,0.5385990142822266,0.96053546667099,Best time when you hit kings 😂😂😂,200.36172453703705
Xiaomi,"I wish I can get one for my online work 
It's so cute😍🥰",Controlled,Shorts,2025-12-19 17:38:01+00:00,2025-06-02 12:23:31+00:00,0.5359733700752258,0.9571179747581482,"I wish I can get one for my online work 
It's so cute😍🥰",200.21840277777778
Xiaomi,Я б тоже такий хотіла,Controlled,Shorts,2025-12-19 10:56:23+00:00,2025-06-02 12:23:31+00:00,0.4185872972011566,0.8312450647354126,I would also like that,199.93949074074075
Xiaomi,Where I can buy this?,Controlled,Shorts,2025-12-18 16:33:10+00:00,2025-06-02 12:23:31+00:00,0.5233995318412781,0.0557193011045455,Where I can buy this?,199.17336805555556
Xiaomi,The screen size?????,Controlled,Shorts,2025-12-17 22:09:39+00:00,2025-06-02 12:23:31+00:00,0.5686658024787903,-0.1387321501970291,The screen size?????,198.40703703703704
Xiaomi,Unboxing of keyboard cover and not the Pad 7 Ultra,Controlled,Shorts,2025-12-15 07:50:34+00:00,2025-06-02 12:23:31+00:00,0.6088394522666931,-0.1357209086418151,Unboxing of keyboard cover and not the Pad 7 Ultra,195.81045138888888
Xiaomi,Get to do better then this just unboxing,Controlled,Shorts,2025-12-14 02:15:00+00:00,2025-06-02 12:23:31+00:00,0.4345869123935699,-0.4656692147254944,Get to do better then this just unboxing,194.5774189814815
Xiaomi,"whatever that was unwrapped, is not the same that was displayed, order online at your own risk",Controlled,Shorts,2025-12-09 17:03:38+00:00,2025-06-02 12:23:31+00:00,0.6023738384246826,-0.5579949617385864,"whatever that was unwrapped, is not the same that was displayed, order online at your own risk",190.19452546296296
Xiaomi,Huge screen ❤,Controlled,Shorts,2025-12-09 06:06:10+00:00,2025-06-02 12:23:31+00:00,0.4138594269752502,0.9682623147964478,Huge screen ❤,189.7379513888889
Xiaomi,The name and keyboard HO MA GUD😂😂,Controlled,Shorts,2025-12-06 16:00:52+00:00,2025-06-02 12:23:31+00:00,0.4447347521781921,-0.4532292485237121,The name and keyboard HO MA GUD😂😂,187.1509375
Xiaomi,These people are really copying apple😅,Controlled,Shorts,2025-12-06 16:00:12+00:00,2025-06-02 12:23:31+00:00,0.4510060846805572,-0.4326412081718445,These people are really copying apple😅,187.15047453703704
Xiaomi,How much $,Controlled,Shorts,2025-12-05 15:10:20+00:00,2025-06-02 12:23:31+00:00,0.4389410018920898,0.0598690956830978,How much $,186.11584490740742
Xiaomi,Es lo mismo que macbook😊😊😊,Controlled,Shorts,2025-12-05 13:34:29+00:00,2025-06-02 12:23:31+00:00,0.5553975701332092,0.861335277557373,It's the same as macbook😊😊😊,186.04928240740742
Xiaomi,Xois: copy,Controlled,Shorts,2025-12-05 08:31:32+00:00,2025-06-02 12:23:31+00:00,0.2816595137119293,0.0273174792528152,Xois: copy,185.83890046296295
Xiaomi,Можна сказати якась фігня😂 в мене найкрутіша,Controlled,Shorts,2025-12-03 18:25:43+00:00,2025-06-02 12:23:31+00:00,0.4861345887184143,0.4894633889198303,You can say some bullshit😂 I have the coolest one,184.25152777777777
Xiaomi,Peendian,Controlled,Shorts,2025-12-02 21:58:07+00:00,2025-06-02 12:23:31+00:00,0.0,0.2607734501361847,Peendian,183.39902777777777
Xiaomi,Bei piny adi i dola? 💵 😊,Controlled,Shorts,2025-12-02 19:40:42+00:00,2025-06-02 12:23:31+00:00,0.5652090907096863,0.3638919591903686,How much does it cost in dollars? 💵 😊,183.30359953703703
Xiaomi,How to money,Controlled,Shorts,2025-12-02 14:37:32+00:00,2025-06-02 12:23:31+00:00,0.4830703735351562,0.0121646448969841,How to money,183.09306712962962
Xiaomi,I have xiaomi pad 7pro but it's not the great tablet but it's good now I wanna buy ipad pro m5,Controlled,Shorts,2025-12-01 06:03:15+00:00,2025-06-02 12:23:31+00:00,0.5149153470993042,0.702502965927124,I have xiaomi pad 7pro but it's not the great tablet but it's good now I wanna buy ipad pro m5,181.73592592592593
Xiaomi,"this and their ""dynamic island""  makes them seem like such apple copies, this pretty much looks like a macbook pro with the notch",Controlled,Shorts,2025-11-30 22:22:02+00:00,2025-06-02 12:23:31+00:00,0.5937294960021973,0.3777143955230713,"this and their ""dynamic island""  makes them seem like such apple copies, this pretty much looks like a macbook pro with the notch",181.41563657407409
Xiaomi,If only samsung would do this keyboardcase style,Controlled,Shorts,2025-11-30 19:24:25+00:00,2025-06-02 12:23:31+00:00,0.5664660334587097,-0.0909757912158966,If only samsung would do this keyboardcase style,181.29229166666667
Xiaomi,Hyper os 与其他品牌（例如 Magic OS）相比，它仍然相当弱。,Controlled,Shorts,2025-11-30 08:15:50+00:00,2025-06-02 12:23:31+00:00,0.5986126065254211,-0.6215394735336304,Hyper os is still quite weak compared to other brands like Magic OS.,180.82799768518518
Xiaomi,Copy Apple some more,Controlled,Shorts,2025-11-30 01:50:40+00:00,2025-06-02 12:23:31+00:00,0.4795496761798858,0.0477541238069534,Copy Apple some more,180.56052083333333
Xiaomi,i hate that when the companies copy a product they also copy the flaws and mistakes aswell but not improve on them,Controlled,Shorts,2025-11-29 21:31:12+00:00,2025-06-02 12:23:31+00:00,0.6114418506622314,-0.9052532315254213,i hate that when the companies copy a product they also copy the flaws and mistakes aswell but not improve on them,180.38033564814816
Xiaomi,Appleomi 🍎,Controlled,Shorts,2025-11-29 18:01:47+00:00,2025-06-02 12:23:31+00:00,0.0,0.4559797942638397,Appleomi 🍎,180.2349074074074
Xiaomi,🙀🙀🙀🙀❤❤❤❤❤,Controlled,Shorts,2025-11-28 15:54:17+00:00,2025-06-02 12:23:31+00:00,0.0595618709921836,0.9176723957061768,🙀🙀🙀🙀❤❤❤❤❤,179.14636574074075
Xiaomi,Copy paste Apple,Controlled,Shorts,2025-11-27 20:16:24+00:00,2025-06-02 12:23:31+00:00,0.2456390410661697,0.197514146566391,Copy paste Apple,178.32839120370372
Xiaomi,"Ah yes, 'innovation.' This is a combination of Apple and Samsung's flagship devices. 
Just get a Tab S11 Ultra or an iPad Pro 13''",Controlled,Shorts,2025-11-27 15:21:45+00:00,2025-06-02 12:23:31+00:00,0.6414690613746643,0.9389089345932008,"Ah yes, 'innovation.' This is a combination of Apple and Samsung's flagship devices. 
Just get a Tab S11 Ultra or an iPad Pro 13''",178.12377314814816
Xiaomi,So their design language is just copying apple?,Controlled,Shorts,2025-11-27 13:40:50+00:00,2025-06-02 12:23:31+00:00,0.528937578201294,-0.2433430403470993,So their design language is just copying apple?,178.05369212962964
Xiaomi,What's the name of the keyboard,Controlled,Shorts,2025-11-27 12:34:23+00:00,2025-06-02 12:23:31+00:00,0.5467879176139832,-0.0183343589305877,What's the name of the keyboard,178.00754629629628
Xiaomi,Зачем этот вырез (,Controlled,Shorts,2025-11-27 08:23:22+00:00,2025-06-02 12:23:31+00:00,0.4070246815681457,-0.7254576683044434,Why this cutout (,177.83322916666665
Xiaomi,ise to ipad 6 gen beat kr dega😂,Controlled,Shorts,2025-11-25 10:43:42+00:00,2025-06-02 12:23:31+00:00,0.384281724691391,0.0775343179702758,ise to ipad 6 gen beat kr dega,175.93068287037036
Xiaomi,Xiaomi phones selling highest in 2015-22 ❤,Controlled,Shorts,2026-03-31 08:03:23+00:00,2022-01-24 11:40:37+00:00,0.5790275931358337,0.9547277688980104,Xiaomi phones selling highest in 2015-22 ❤,1526.8491435185185
Xiaomi,Facts: The Xiomi Ads,Controlled,Shorts,2026-03-02 12:56:06+00:00,2022-01-24 11:40:37+00:00,0.5406367182731628,0.0140502601861953,Facts: The Xiomi Ads,1498.0524189814814
Xiaomi,15 ultra phone 1920fps h 😮😮😮,Controlled,Shorts,2025-12-21 22:07:12+00:00,2022-01-24 11:40:37+00:00,0.5738346576690674,0.2912790775299072,15 ultra phone 1920fps h 😮😮😮,1427.4351273148147
Xiaomi,Bro redmi 13 ke skins kab aayenge 😢,Controlled,Shorts,2024-09-02 18:49:47+00:00,2022-01-24 11:40:37+00:00,0.4771767556667328,-0.7576154470443726,Bro when will redmi 13 skins come out 😢,952.2980324074074
Xiaomi,"teri awaj tatti ki tarah kyu hai, aaram se bola kr bhai. Aisa lagta hai tu tatti krte krte awaj record krta hai...",Controlled,Shorts,2024-08-28 09:22:38+00:00,2022-01-24 11:40:37+00:00,0.4391107857227325,-0.7599390149116516,"Why does your voice sound like that, speak softly brother. It seems like you are recording your voice...",946.9041782407407
Xiaomi,Mujhe sunna nehi hei bhai is bakwas company ke bari mei. No software updates. Xiaomi means no updates not little rice for me,Controlled,Shorts,2024-08-15 15:01:23+00:00,2022-01-24 11:40:37+00:00,0.5104326009750366,-0.9079813957214355,"I have not heard that brother, this is a stupid company. No software updates. Xiaomi means no updates not little rice for me",934.1394212962963
Xiaomi,Tum Xiaomi ad hou😅,Controlled,Shorts,2024-08-05 13:14:01+00:00,2022-01-24 11:40:37+00:00,0.0899028182029724,0.0196593329310417,Tum Xiaomi ad hou😅,924.0648611111111
Xiaomi,That dog digested by Xiaomi employee's 🤣🤣🤣,Controlled,Shorts,2024-07-27 06:15:00+00:00,2022-01-24 11:40:37+00:00,0.4260970950126648,-0.5648677945137024,That dog digested by Xiaomi employee's 🤣🤣🤣,914.7738773148149
Xiaomi,Xiomi phones me user kaise switch kare. Mene user create Kiya lekin switch hi nahi kr skte. Sirf guest switch kr skte Hain lekin reswitch k liye mobile on/off krna padta hai. Solve kaise kre.,Controlled,Shorts,2024-07-05 09:20:43+00:00,2022-01-24 11:40:37+00:00,0.622428834438324,-0.4877018928527832,How to switch users in Xiaomi phones. I created a user but could not switch. Only guest can switch but to reswitch mobile has to be turned on/off. How to solve.,892.9028472222222
Xiaomi,Xiaomi is best company because is company ne Kam budget me best features diye hai customers ko. ❤,Controlled,Shorts,2024-06-08 18:26:43+00:00,2022-01-24 11:40:37+00:00,0.6188257932662964,0.9545982480049132,Xiaomi is best company because is company ne Kam budget me best features diye hai customers ko. ❤,866.2820138888889
Xiaomi,Copied from mrwhosetheboss??,Controlled,Shorts,2024-04-29 08:42:30+00:00,2022-01-24 11:40:37+00:00,0.5070488452911377,0.0318775177001953,Copied from mrwhosetheboss??,825.8763078703704
Xiaomi,Xiaomi is a best company in the world i am also watching in xiaomi phone 😊,Controlled,Shorts,2024-04-13 08:54:20+00:00,2022-01-24 11:40:37+00:00,0.6003152132034302,0.9847205877304076,Xiaomi is a best company in the world i am also watching in xiaomi phone 😊,809.884525462963
Xiaomi,chowmean ke bare me bata diya 😂,Controlled,Shorts,2024-04-10 16:33:46+00:00,2022-01-24 11:40:37+00:00,0.3464060127735138,0.065375842154026,Told me about chowmean,807.2035763888889
Xiaomi,"Bahi itna zoar mat lagya kro bolta time , paint pila ho jaya ga 😂",Controlled,Shorts,2024-04-07 17:04:33+00:00,2022-01-24 11:40:37+00:00,0.5642752647399902,-0.3580414950847626,"By applying so much force, the more time is spent, the more paint will be poured.",804.2249537037037
Xiaomi,Tumse achhe gadgets to dr. Yantra hi leta hai,Controlled,Shorts,2024-03-25 09:29:05+00:00,2022-01-24 11:40:37+00:00,0.507387638092041,0.5003504753112793,You like gadgets to dr. Yantra is here,790.9086574074074
Xiaomi,F xiaomi now. They're behaving like Samsung.,Controlled,Shorts,2024-02-28 23:22:52+00:00,2022-01-24 11:40:37+00:00,0.436228483915329,-0.7938446402549744,F xiaomi now. They're behaving like Samsung.,765.4876736111111
Xiaomi,Xiaomi se 1 bar OnePlus me AA jao samjh AA jayega ky h Xiaomi Mera 36000 ka 11 t pro 1 saal k andr boht badi problem kar gya network ki than I purchase OnePlus 12 R iske aage kch bhi nai h xiaomi,Controlled,Shorts,2024-02-19 15:54:42+00:00,2022-01-24 11:40:37+00:00,0.343780517578125,-0.2583904266357422,Xiaomi se 1 bar OnePlus me AA jao samjh AA jayega ki Xiaomi Mera 36000 ka 11 t pro 1 year k aur badi badi problem kar ke network ki tha I purchased OnePlus 12,756.1764467592593
Xiaomi,"100% Original Chaina version Android mobile Lena chahiay ya nhe 
From Pakistan and saudi Arabia",Controlled,Shorts,2024-02-18 16:10:11+00:00,2022-01-24 11:40:37+00:00,0.5854332447052002,0.1474178284406662,"100% Original Chaina version Android mobile Lena chahiay ya nhe 
From Pakistan and Saudi Arabia",755.1871990740741
Xiaomi,रेडमी note 13 pro max ku lonch nhi hua,Controlled,Shorts,2024-02-14 15:11:13+00:00,2022-01-24 11:40:37+00:00,0.62447190284729,0.6665321588516235,redmi note 13 pro max launched here,751.14625
Xiaomi,Xiaomi has hired this personal doggy for promotion,Controlled,Shorts,2024-02-07 03:29:37+00:00,2022-01-24 11:40:37+00:00,0.5464208722114563,0.1117604151368141,Xiaomi has hired this personal doggy for promotion,743.6590277777777
